clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
2,5046,0,0,0,0,1,0,0,0,0,0,1,0,0.9205910388182298,0.5035446293268152,-0.21306189825001146,0.9825326829167208,1.0055203482536255,1.0737165966129059
2,462,0,1,0,0,0,0,0,0,1,0,0,0,-1.0240524517791745,0.9783373752500212,-0.21306189825001146,-1.3005290222253967,-1.2548011721769807,-1.186673508644571
7,675,0,0,1,0,0,0,0,0,0,0,1,0,-0.9822321616588001,0.16440695366738364,-1.5151627111668018,-1.1317423591993254,-1.0977131900621118,-1.1008359097107425
1,1674,0,1,0,0,0,0,0,0,0,1,0,0,-0.16673650431150167,1.5887851914369922,0.22097170605558533,-0.07460483814130196,-0.05045997596298975,0.12950300834079517
2,4191,0,0,0,1,0,0,0,0,0,1,0,0,0.43965770243392555,-0.37821332738770486,0.6550053103611821,0.6360758482842597,0.5778919524964844,0.5586910030099367
3,14719,0,0,0,1,0,0,0,1,0,0,0,0,1.4642548103830957,-0.17473072199204787,0.22097170605558533,1.426708111932697,1.3807860833058117,1.3884544593702757
4,625,0,0,0,0,1,0,0,0,1,0,0,0,-1.0240524517791745,0.16440695366738364,0.6550053103611821,-1.2916455136450766,-1.2548011721769807,-1.2582048410894275
1,11262,0,0,0,1,0,0,0,0,0,1,0,0,2.049738872068336,-1.802591565157318,1.089038914666779,1.9508351181715486,1.8607771397679094,1.617354723193818
3,1007,0,0,1,0,0,1,0,0,0,0,0,0,-0.8149510011773031,-0.17473072199204787,-0.21306189825001146,-0.8563535932094206,-0.8271727764198387,-0.8576293793982294
4,3514,0,0,0,1,0,0,0,0,1,0,0,0,0.000544656169995638,0.5035446293268152,0.22097170605558533,0.1474828763666861,0.17644488709182074,0.2296468737635952
2,450,0,0,1,0,0,0,0,0,0,1,0,0,-1.0449625968393617,0.3000620239311582,-0.21306189825001146,-1.3005290222253967,-1.2722553924119657,-1.2582048410894275
4,7925,0,0,1,0,0,0,0,0,1,0,0,0,0.5860287178552357,0.43571709419492793,-1.081129106861205,0.7426779512480941,0.7786154851988157,0.8305100663003927
2,1040,0,0,0,1,0,1,0,0,0,0,0,0,-0.794040856117116,0.23223448879927092,0.6550053103611821,-0.8385865760487812,-0.8446269966548245,-0.8147105799313149
2,2732,0,0,0,1,0,0,1,0,0,0,0,0,-0.16673650431150167,-1.531281424629774,0.6550053103611821,0.12083235062572732,0.08044667579940089,-0.08509098899377528
1,5884,0,0,0,0,1,0,0,0,0,0,1,0,0.4814779925542999,1.1818199806456782,0.22097170605558533,0.5738912882220228,0.5778919524964844,0.7446724673665638
2,3437,1,0,0,0,0,0,0,1,0,0,0,0,0.209646106771867,2.2670605427558552,-0.6470955025556082,0.30738603081243726,0.2724430983842398,0.5873035359878794
3,2327,0,1,0,0,0,0,0,0,0,1,0,0,-0.12491621419112733,0.8426823049862467,-0.21306189825001146,-0.012420278079065835,0.028084015094444317,0.1151967418518241
1,1091,0,0,0,0,1,0,0,0,1,0,0,0,-0.5012988252744958,0.7070272347224722,0.22097170605558533,-0.483246232836,-0.4431799312501601,-0.38552258526217403
4,6777,0,0,0,0,1,0,0,0,1,0,0,0,0.43965770243392555,-2.00607417055298,0.22097170605558533,0.6982604083464958,0.7611612649638307,0.45854713758713667
3,9912,0,0,1,0,0,0,0,0,0,0,1,0,1.6106258258044057,-0.17473072199204787,-0.6470955025556082,1.55996074063749,1.5902367261256356,1.5601296572379324
3,6248,0,1,0,0,0,0,1,0,0,0,0,0,0.4187475573737384,0.43571709419492793,0.22097170605558533,0.5294737453204253,0.5778919524964844,0.6159160689658222
5,1998,0,0,1,0,0,0,0,1,0,0,0,0,-0.6058495505754316,0.09657941853549638,-0.6470955025556082,-0.5365472843179175,-0.5129968121901016,-0.5142789836629161
2,5200,0,0,1,0,0,0,0,0,0,1,0,0,0.5232982826746743,-0.44604086251959213,-0.6470955025556082,0.6982604083464958,0.7349799346113525,0.6588348684327361
4,17523,0,0,1,0,0,0,0,0,0,0,1,0,2.5306722084526396,0.5035446293268152,-0.6470955025556082,2.0130196782337855,1.9393211308253433,2.0751552508409024
4,546,0,0,0,1,0,1,0,0,0,0,0,0,-1.1286031770801102,-1.1921437489703424,-0.6470955025556082,-1.3804805994482723,-1.3857078239393705,-1.4871051049129698
3,596,0,0,0,1,0,0,0,0,1,0,0,0,-0.961322016598613,-0.44604086251959213,1.089038914666779,-1.087324816297728,-1.0540776394746485,-1.1151421761997142
3,411,0,0,0,1,0,1,0,0,0,0,0,0,-1.1913336122606717,-2.209556775948637,1.5230725189723757,-1.4870827024121067,-1.5340686959367464,-1.70169910224754
3,1608,0,0,1,0,0,0,0,0,1,0,0,0,-0.48038868021430886,0.028751883403609117,-0.6470955025556082,-0.3855276384524857,-0.3384546098402485,-0.3569100522842313
1,11172,0,0,1,0,0,0,0,0,0,0,1,0,2.5724924985730135,-0.44604086251959213,-0.6470955025556082,2.2084568670008156,2.12259044329269,2.1037677838188444
3,1819,0,0,1,0,0,0,0,1,0,0,0,0,-0.5222089703346829,-0.44604086251959213,-0.6470955025556082,-0.3766441298721664,-0.4082714907801901,-0.4427476512180596
2,10046,0,0,0,0,1,0,1,0,0,0,0,0,1.4642548103830957,-0.8530060733109109,2.3911397275835693,1.4977761805752532,1.406967413658289,1.3455356599033625
2,4980,0,0,0,1,0,0,0,0,0,1,0,0,0.8369504585774812,0.7070272347224722,-0.6470955025556082,0.9114646142741646,0.8222510357862791,0.9735727311901059
1,663,0,0,1,0,0,0,0,1,0,0,0,0,-0.794040856117116,0.23223448879927092,-0.6470955025556082,-0.8297030674684619,-0.7922643359498679,-0.7860980469533722
2,2450,0,0,0,1,0,0,0,0,1,0,0,0,-0.18764664937168882,-1.9382466354210928,1.9571061232779725,0.16524989352732478,0.08044667579940089,-0.11370352197171804
2,554,0,0,0,0,1,0,0,0,0,0,1,0,-1.0031423067189873,0.910509840118134,-0.6470955025556082,-1.1939269192615625,-1.202438511472024,-1.1151421761997142
3,1438,0,0,0,0,1,0,0,0,1,0,0,0,-0.6058495505754316,0.3000620239311582,-0.21306189825001146,-0.5631978100588764,-0.5129968121901016,-0.4999727171739451
3,4686,0,0,1,0,0,0,0,0,0,0,0,1,0.5651185727950485,-0.03907565172827333,0.22097170605558533,0.7515614598284134,0.7087986042588742,0.7303662008775926
1,5602,0,0,1,0,0,0,1,0,0,0,0,0,0.5651185727950485,-0.17473072199204787,-0.6470955025556082,0.7515614598284134,0.7611612649638307,0.7446724673665638
4,2400,0,0,0,0,1,0,0,0,0,1,0,0,-0.20855679443187597,-1.1243162138384553,1.5230725189723757,0.00534673908157362,0.0629924555644151,-0.09939725548274635
2,4851,0,0,0,0,1,0,0,1,0,0,0,0,0.4187475573737384,-0.24255825712393514,1.9571061232779725,0.520590236740106,0.5429835120265135,0.5014659370540512
5,7950,0,0,0,0,1,0,0,0,1,0,0,0,0.4187475573737384,0.6391996995905898,-0.21306189825001146,0.520590236740106,0.5517106221440061,0.6302223354547933
1,1244,0,0,0,0,1,0,1,0,0,0,0,0,-0.48038868021430886,-1.3956263543659995,-0.21306189825001146,-0.29669255264929,-0.2250021783128429,-0.4141351182401168
4,6918,0,0,1,0,0,0,0,0,1,0,0,0,0.6696692980959843,0.36788955906304066,-0.21306189825001146,0.7604449684087328,0.7873425953163082,0.8305100663003927
4,1686,0,0,1,0,0,0,0,0,0,1,0,0,-0.5222089703346829,-0.37821332738770486,-0.6470955025556082,-0.42106167277376383,-0.3820901604277118,-0.4427476512180596
2,9067,0,0,1,0,0,0,0,0,0,0,1,0,1.5060751005034698,-0.37821332738770486,-0.9075156651389669,1.462242146253975,1.4942385148332165,1.4313732588371901
2,5966,0,0,0,0,1,1,0,0,0,0,0,0,0.6696692980959843,0.3000620239311582,0.6550053103611821,0.8137460198906503,0.8135239256687865,0.8591225992783348
2,5013,0,1,0,0,0,1,0,0,0,0,0,0,0.4187475573737384,2.0635779373601983,0.22097170605558533,0.4406386595172304,0.4644395209690787,0.7303662008775926
7,873,0,0,1,0,0,0,0,1,0,0,0,0,-1.0449625968393617,-1.327798819234117,0.22097170605558533,-1.211693936422201,-1.1151674102970974,-1.2868173740673703
3,1586,0,0,1,0,0,0,0,0,1,0,0,0,-0.5849394055152445,0.09657941853549638,-1.081129106861205,-0.5187802671572781,-0.47808837172013086,-0.4856664506849734
7,8120,0,0,0,1,0,0,0,0,1,0,0,0,0.43965770243392555,-1.1921437489703424,1.5230725189723757,0.6360758482842597,0.5866190626139769,0.45854713758713667
4,5624,0,0,0,1,0,0,0,0,0,1,0,0,0.4814779925542999,0.5035446293268152,0.6550053103611821,0.6538428654448983,0.6040732828489619,0.7017536678996505
5,9465,0,0,1,0,0,0,0,0,1,0,0,0,0.5023881376144871,-0.17473072199204787,-0.21306189825001146,0.6893768997661764,0.7000714941413817,0.6731411349217071
2,755,0,1,0,0,0,0,1,0,0,0,0,0,-0.8149510011773031,1.0461649103819037,-0.21306189825001146,-0.891887627530698,-0.8620812168898095,-0.7717917804644011
1,3830,0,0,0,1,0,0,1,0,0,0,0,0,0.209646106771867,-0.03907565172827333,0.22097170605558533,0.3962211166156322,0.32480575908919634,0.3584032721643373
5,878,0,0,0,1,0,0,0,0,1,0,0,0,-1.0449625968393617,-0.7851785381790236,0.22097170605558533,-1.2205774450025204,-1.2111656215895172,-1.2868173740673703
2,1015,0,0,1,0,0,1,0,0,0,0,0,0,-0.8149510011773031,-0.03907565172827333,-1.5151627111668018,-0.8385865760487812,-0.8358998865373313,-0.8433231129092577
3,6548,0,0,1,0,0,0,0,0,1,0,0,0,0.5442084277348613,-0.44604086251959213,-0.21306189825001146,0.7337944426677739,0.743707044728845,0.6874474014106782
1,10275,0,0,1,0,0,1,0,0,0,0,0,0,1.5688055356840314,-0.44604086251959213,-0.6470955025556082,1.524426706316212,1.5204198451856947,1.4599857918151322
5,1056,0,0,0,1,0,0,1,0,0,0,0,0,-0.8358611462374902,-0.649523467915254,0.6550053103611821,-0.8563535932094206,-0.8795354371247945,-0.929160711843086
1,5014,0,0,0,0,1,0,0,0,0,0,1,0,0.8578606036376684,0.9783373752500212,-0.21306189825001146,0.8581635627922478,0.804796815551294,0.9735727311901059
7,1683,0,0,1,0,0,0,0,0,1,0,0,0,-0.7731307110569288,-0.3103857922558224,-1.081129106861205,-0.7764020159865442,-0.7399016752449121,-0.7860980469533722
2,11820,0,0,0,1,0,0,0,1,0,0,0,0,1.526985245563657,-2.209556775948637,0.6550053103611821,1.6754463521816438,1.581509616008143,1.288310593947477
4,1081,0,0,0,0,1,0,0,1,0,0,0,0,-0.7522205659967416,-0.37821332738770486,1.5230725189723757,-0.8030525417275031,-0.7486287853624046,-0.8147105799313149
5,2921,0,0,0,0,1,0,0,0,0,1,0,0,-0.12491621419112733,-0.8530060733109109,1.089038914666779,0.04976428198317107,0.0629924555644151,-0.04217218952686144
4,1448,0,0,1,0,0,0,0,0,0,0,1,0,-0.48038868021430886,0.3000620239311582,-1.081129106861205,-0.4032946556131244,-0.35590883007523355,-0.3426037857952602
2,2337,0,1,0,0,0,0,0,1,0,0,0,0,-0.20855679443187597,-1.3956263543659995,2.825173331889166,-0.02130378665938517,0.0019026847419668126,-0.17092858792760357
2,4524,0,0,1,0,0,0,0,0,0,0,0,1,0.5860287178552357,0.028751883403609117,-0.6470955025556082,0.7515614598284134,0.7087986042588742,0.7446724673665638
3,4018,0,0,0,0,1,0,0,0,0,0,1,0,0.35601712219317694,0.3000620239311582,-0.6904988629861685,0.5383572539007446,0.48189374120406453,0.5729972694989077
3,3391,0,0,1,0,0,0,0,0,0,0,1,0,-0.16673650431150167,-0.24255825712393514,-0.6470955025556082,0.03199726482253162,0.08044667579940089,0.029359142917995795
2,9317,0,0,1,0,0,1,0,0,0,0,0,0,0.8369504585774812,-0.44604086251959213,-0.6470955025556082,1.0002997000773604,1.0055203482536255,0.9449601982121637
2,10019,0,0,0,0,1,0,0,0,1,0,0,0,1.4642548103830957,-1.1243162138384553,1.5230725189723757,1.3734070604507802,1.4506029642457532,1.2453917944805626
4,10654,0,0,0,0,1,0,0,0,1,0,0,0,1.0460519091793528,0.5035446293268152,0.22097170605558533,1.0358337343986384,1.057883008958582,1.1309416625687914
2,3902,0,0,0,1,0,0,0,0,0,1,0,0,0.5023881376144871,-1.1921437489703424,0.22097170605558533,0.7604449684087328,0.6826172739063959,0.5586910030099367
1,4717,0,0,0,1,0,0,0,1,0,0,0,0,0.5023881376144871,-1.056488678706568,0.22097170605558533,0.769328476989052,0.7087986042588742,0.6016098024768506
4,1648,0,0,0,0,1,0,0,0,1,0,0,0,-0.5640292604550573,0.36788955906304066,-1.081129106861205,-0.5187802671572781,-0.48681548183762413,-0.45705391770703063
3,1981,1,0,0,0,0,0,0,0,0,1,0,0,-0.20855679443187597,-3.2269698029269316,0.22097170605558533,0.12083235062572732,0.13280933650435667,-0.271072453350403
3,956,0,0,0,1,0,0,1,0,0,0,0,0,-0.961322016598613,-0.44604086251959213,1.089038914666779,-1.113975342038686,-1.12389452041459,-1.1580609756666282
2,3615,0,0,0,0,1,0,0,0,1,0,0,0,0.209646106771867,1.3853025860413353,-1.9491963154723986,0.3251530479730759,0.36844130967665967,0.5300784700319939
2,4133,0,0,0,1,0,0,0,0,0,0,1,0,0.8996808937580427,-0.9886611435746855,1.089038914666779,1.0802512773002357,0.996793238136133,0.9020413987452492
4,353,0,0,0,0,1,0,0,0,0,1,0,0,-1.1913336122606717,-0.5138683976514794,-0.21306189825001146,-1.5936848053759407,-1.5515229161717319,-1.6158615033137118
4,2726,0,0,0,0,1,0,0,1,0,0,0,0,-0.20855679443187597,-0.8530060733109109,-0.21306189825001146,0.03199726482253162,0.0542653454469226,-0.05647845601583251
3,9116,0,1,0,0,0,0,0,0,0,0,1,0,1.4851649554432826,1.3174750509094528,0.22097170605558533,1.3289895175491826,1.2847878720133918,1.517210857771018
7,956,0,0,0,0,1,0,0,0,1,0,0,0,-1.0449625968393617,1.1818199806456782,-1.081129106861205,-1.2916455136450766,-1.2897096126469514,-1.186673508644571
1,3485,0,0,0,1,0,0,0,1,0,0,0,0,0.37692726725336406,0.36788955906304066,-0.6470955025556082,0.6271923397039404,0.5342564019090202,0.6302223354547933
1,2263,0,0,0,0,1,0,0,0,0,1,0,0,0.000544656169995638,-1.3956263543659995,0.22097170605558533,0.2629684879108398,0.30735153885421057,0.1151967418518241
2,6468,0,0,0,1,0,1,0,0,0,0,0,0,0.62784900797561,-0.7173510030471364,-1.081129106861205,0.8936975971135259,0.8484323661387574,0.7732850003445071
2,9428,0,0,0,0,1,0,0,0,1,0,0,0,1.5688055356840314,-1.327798819234117,0.6550053103611821,1.524426706316212,1.5116927350682015,1.3169231269254191
2,7145,0,0,1,0,0,0,0,0,0,0,1,0,1.4851649554432826,0.3000620239311582,-0.6470955025556082,1.4444751290933364,1.3371505327183475,1.4456795253261612
2,4789,0,0,1,0,0,0,0,0,0,1,0,0,0.7114895882163582,-0.9886611435746855,-0.21306189825001146,0.9381151400151233,0.9706119077836547,0.8162037998114217
1,8010,0,0,0,1,0,0,0,0,0,0,1,0,1.5060751005034698,-1.327798819234117,1.9571061232779725,1.5421937234768506,1.4593300743632456,1.302616860436448
2,1786,0,0,0,1,0,1,0,0,0,0,0,0,-0.5431191153948701,0.23223448879927092,0.22097170605558533,-0.4477121985147218,-0.46063415148514586,-0.4284413847290879
3,695,0,1,0,0,0,0,0,0,0,0,1,0,-0.8358611462374902,1.5887851914369922,-0.21306189825001146,-0.9629556961732543,-0.9842607585347068,-0.8147105799313149
1,4633,0,0,0,0,1,1,0,0,0,0,0,0,0.4605678474941127,-0.9886611435746855,0.22097170605558533,0.6627263740252185,0.6826172739063959,0.544384736520965
2,700,0,0,0,0,1,0,0,0,0,1,0,0,-0.794040856117116,-1.531281424629774,-0.21306189825001146,-0.8474700846291006,-0.5479052526600724,-0.8576293793982294
4,1050,0,0,0,1,0,0,0,1,0,0,0,0,-0.8358611462374902,0.5035446293268152,0.6550053103611821,-0.927421661851976,-0.9406252079472436,-0.8862419123761721
3,844,0,0,0,1,0,0,1,0,0,0,0,0,-1.0449625968393617,-1.1921437489703424,0.22097170605558533,-1.1850434106812422,-1.1937114013545316,-1.301123640556342
3,3557,0,0,0,1,0,0,0,1,0,0,0,0,0.0632750913505569,-1.056488678706568,1.089038914666779,0.27185199649115915,0.30735153885421057,0.15811554131873792
5,7091,0,0,1,0,0,0,0,0,0,1,0,0,0.6696692980959843,0.36788955906304066,-1.9491963154723986,0.8048625113103302,0.8397052560212649,0.8877351322562782
3,385,0,0,1,0,0,0,0,0,0,0,1,0,-1.1286031770801102,0.16440695366738364,-0.6470955025556082,-1.42489814234987,-1.438070484644327,-1.415573772468113
4,5557,0,0,0,0,1,0,0,0,0,0,1,0,0.4187475573737384,-0.649523467915254,0.6550053103611821,0.5827747968023421,0.6128003929664552,0.5157722035430222
3,6296,0,0,0,0,1,0,0,0,1,0,0,0,0.4187475573737384,-0.649523467915254,-1.081129106861205,0.6449593568645791,0.6564359435539184,0.5729972694989077
4,998,0,0,0,0,1,0,0,0,1,0,0,0,-0.7731307110569288,-1.6669364948935486,0.22097170605558533,-0.6786834216030301,-0.6264492437175073,-0.8290168464202866
4,14918,0,0,0,1,0,0,0,1,0,0,0,0,1.4642548103830957,0.5713721644587024,0.22097170605558533,1.4000575861917381,1.328423422600855,1.4599857918151322
7,2655,0,0,1,0,0,0,0,0,1,0,0,0,-0.375837954913373,0.3000620239311582,-1.5151627111668018,-0.24339150116737324,-0.1988208479603654,-0.18523485441657464
7,946,0,0,1,0,0,0,0,0,1,0,0,0,-0.9822321616588001,-0.5138683976514794,-1.081129106861205,-1.1050918334583668,-1.0628047495921418,-1.1294484426886853
3,7079,0,0,0,1,0,0,0,0,1,0,0,0,0.7114895882163582,-0.5816959327833666,-0.21306189825001146,0.9381151400151233,0.8658865863737432,0.8305100663003927
3,742,0,0,1,0,0,0,0,0,0,0,1,0,-0.8149510011773031,0.16440695366738364,-0.21306189825001146,-0.8830041189503787,-0.8446269966548245,-0.8433231129092577
2,11180,0,1,0,0,0,0,0,0,1,0,0,0,1.8824577115868384,-2.413039381344294,2.825173331889166,1.9153010838502704,1.8433229195329235,1.4885983247930756
4,561,0,0,0,1,0,0,0,0,0,1,0,0,-1.0031423067189873,-0.7851785381790236,1.089038914666779,-1.1850434106812422,-1.1326216305320824,-1.2295923081114848
2,3437,0,0,0,1,0,0,0,0,0,1,0,0,0.2723765419524285,-0.5816959327833666,1.5230725189723757,0.44952216809754975,0.40334975014663044,0.3584032721643373
1,2934,0,0,1,0,0,1,0,0,0,0,0,0,-0.18764664937168882,0.16440695366738364,-1.5151627111668018,0.03199726482253162,0.0019026847419668126,0.043665409406966865
3,11602,0,0,0,0,1,0,0,0,0,1,0,0,1.5688055356840314,-0.3103857922558224,1.5230725189723757,1.4711256548342944,1.502965624950709,1.4456795253261612
1,9140,0,0,0,0,1,0,1,0,0,0,0,0,1.4851649554432826,-0.37821332738770486,0.22097170605558533,1.3911740776114188,1.406967413658289,1.3455356599033625
6,1154,0,0,0,0,1,0,0,1,0,0,0,0,-0.794040856117116,0.8426823049862467,0.6550053103611821,-0.8741206103700593,-0.8097185561848537,-0.7574855139754301
3,473,0,0,0,1,0,0,0,0,0,1,0,0,-1.0449625968393617,0.5035446293268152,0.6550053103611821,-1.336063056546674,-1.2722553924119657,-1.2582048410894275
4,1179,0,0,1,0,0,1,0,0,0,0,0,0,-0.794040856117116,-0.17473072199204787,-1.5151627111668018,-0.8385865760487812,-0.7835372258323754,-0.8290168464202866
3,639,0,0,0,1,0,0,1,0,0,0,0,0,-1.0240524517791745,-2.14172924081675,0.22097170605558533,-1.1317423591993254,-1.1500758507670683,-1.3440424400232558
2,5548,0,0,0,0,1,1,0,0,0,0,0,0,0.33510697713298976,-1.2599712841022297,0.22097170605558533,0.5916583053826623,0.6302546132014402,0.4442408710981656
3,472,0,0,1,0,0,0,0,0,0,1,0,0,-1.1495133221402973,-0.5138683976514794,-1.081129106861205,-1.4426651595105084,-1.438070484644327,-1.4871051049129698
4,16521,0,0,0,1,0,0,0,0,1,0,0,0,1.8824577115868384,-0.5138683976514794,0.6550053103611821,1.7465144208242,1.6600536070655771,1.631660989682789
4,2129,0,0,1,0,0,0,0,0,1,0,0,0,-0.4385683900939345,-0.3103857922558224,-1.081129106861205,-0.27892553548865134,-0.2599106187828137,-0.2996849863283457
5,1351,0,0,1,0,0,0,0,0,0,0,1,0,-0.5640292604550573,-0.5816959327833666,-0.6470955025556082,-0.42106167277376383,-0.3820901604277118,-0.47136018419600234
2,5055,0,0,0,1,0,0,0,0,0,1,0,0,0.4605678474941127,-1.4634538894978868,-0.21306189825001146,0.7959790027300109,0.7087986042588742,0.5586910030099367
1,2208,0,0,0,1,0,0,0,0,1,0,0,0,-0.18764664937168882,0.23223448879927092,0.22097170605558533,-0.012420278079065835,-0.05045997596298975,0.0007466099400530279
1,12052,0,0,0,1,0,1,0,0,0,0,0,0,1.9660982918275869,0.09657941853549638,0.22097170605558533,1.7731649465651589,1.6862349374180554,1.760417388083531
7,957,0,0,0,0,1,0,1,0,0,0,0,0,-0.9822321616588001,0.028751883403609117,-1.081129106861205,-1.1228588506190063,-1.0628047495921418,-1.0865296432217715
1,648,0,0,0,1,0,0,1,0,0,0,0,0,-0.9195017264782388,-0.7851785381790236,0.6550053103611821,-0.9984897304945324,-1.0191691990046776,-1.0865296432217715
1,8064,0,0,0,1,0,0,1,0,0,0,0,0,1.4642548103830957,-0.17473072199204787,0.6550053103611821,1.3911740776114188,1.3022420922483775,1.3312293934143902
2,810,0,0,0,1,0,1,0,0,0,0,0,0,-0.794040856117116,0.23223448879927092,0.6550053103611821,-0.8563535932094206,-0.8271727764198387,-0.8147105799313149
2,7313,0,0,1,0,0,0,0,0,0,1,0,0,0.8996808937580427,0.36788955906304066,0.22097170605558533,0.9914161914970402,1.0055203482536255,1.0594103301239348
4,5808,0,0,1,0,0,0,0,0,0,0,0,1,1.0878721992997271,0.5035446293268152,-0.21306189825001146,1.1246688202018333,1.1364270000160162,1.2167792615026192
2,4862,0,0,0,1,0,0,0,1,0,0,0,0,0.5442084277348613,0.43571709419492793,0.22097170605558533,0.7337944426677739,0.6738901637889034,0.758978733855536
4,11154,0,0,1,0,0,0,0,0,0,1,0,0,1.5060751005034698,0.36788955906304066,-1.081129106861205,1.4444751290933364,1.3807860833058117,1.4742920583041046
1,3808,0,0,1,0,0,0,1,0,0,0,0,0,0.209646106771867,0.5713721644587024,-0.21306189825001146,0.3518035737140347,0.40334975014663044,0.45854713758713667
6,2223,0,0,0,0,1,0,0,1,0,0,0,0,-0.6058495505754316,0.5713721644587024,-0.21306189825001146,-0.5987318443801545,-0.5566323627775657,-0.5142789836629161
4,827,0,1,0,0,0,0,0,1,0,0,0,0,-0.8149510011773031,1.7922677968326588,-0.21306189825001146,-0.9451886790126156,-0.8969896573597803,-0.7431792474864584
5,1210,0,0,1,0,0,1,0,0,0,0,0,0,-0.794040856117116,0.16440695366738364,-1.081129106861205,-0.7941690331471838,-0.8097185561848537,-0.7860980469533722
1,10457,0,0,1,0,0,0,0,0,0,0,1,0,2.7188635139943242,0.8426823049862467,-0.6470955025556082,2.1729228326795367,2.1051362230577046,2.2611367151975297
7,1243,0,0,1,0,0,0,0,0,0,1,0,0,-0.8149510011773031,0.23223448879927092,-0.6470955025556082,-0.86523710178974,-0.870808327007302,-0.8433231129092577
4,12825,0,0,1,0,0,0,0,1,0,0,0,0,1.06696205423954,0.23223448879927092,-1.081129106861205,1.0980182944608745,1.1015185595460453,1.1452479290577624
1,1420,1,0,0,0,0,0,0,0,1,0,0,0,-0.20855679443187597,5.115817018295082,1.089038914666779,-0.2878090440689707,-0.3384546098402485,0.25825940674153797
7,4032,0,0,0,0,1,1,0,0,0,0,0,0,-0.48038868021430886,-0.3103857922558224,-0.21306189825001146,-0.35887711271152695,-0.28609194913529196,-0.3569100522842313
2,12654,0,0,1,0,0,0,0,0,0,1,0,0,2.509762063392453,0.028751883403609117,-0.21306189825001146,2.057437221135384,1.9829566814128066,2.0322364513739877
3,5498,0,0,0,1,0,0,0,0,0,1,0,0,0.5651185727950485,0.43571709419492793,0.6550053103611821,0.707143916926816,0.6302546132014402,0.7303662008775926
3,2777,0,0,0,0,1,0,0,1,0,0,0,0,-0.18764664937168882,0.7070272347224722,-0.21306189825001146,-0.08348834672162209,-0.04173286584549647,0.029359142917995795
4,1982,0,0,1,0,0,1,0,0,0,0,0,0,-0.48038868021430886,0.028751883403609117,-1.081129106861205,-0.3766441298721664,-0.3210003896052627,-0.3426037857952602
5,1181,0,0,0,1,0,1,0,0,0,0,0,0,-0.8149510011773031,0.09657941853549638,0.6550053103611821,-0.8474700846291006,-0.8620812168898095,-0.8433231129092577
2,589,0,0,0,0,1,1,0,0,0,0,0,0,-1.0031423067189873,-2.3452118462124116,0.22097170605558533,-1.1050918334583668,-1.0453505293571559,-1.301123640556342
4,961,0,0,0,1,0,0,0,0,1,0,0,0,-0.8149510011773031,0.09657941853549638,0.22097170605558533,-0.8474700846291006,-0.8620812168898095,-0.8433231129092577
5,2137,0,0,0,0,1,0,0,0,0,0,1,0,-0.18764664937168882,0.09657941853549638,0.22097170605558533,-0.012420278079065835,0.010629794859459314,0.015052876429024094
2,755,0,0,1,0,0,0,1,0,0,0,0,0,-0.8149510011773031,0.5713721644587024,-0.21306189825001146,-0.9007711361110181,-0.8795354371247945,-0.8290168464202866
4,2808,0,0,0,0,1,0,0,1,0,0,0,0,-0.20855679443187597,0.16440695366738364,-0.21306189825001146,-0.08348834672162209,-0.02427864561051147,-0.02786592303788974
1,16657,0,0,0,1,0,0,0,1,0,0,0,0,2.9488751096563828,-1.4634538894978868,1.089038914666779,2.4838456329907195,2.401857967052456,2.1896053827526734
1,10517,0,0,0,1,0,1,0,0,0,0,0,0,1.4642548103830957,-1.2599712841022297,1.9571061232779725,1.4800091634146144,1.424421633893275,1.2596980609695336
6,1397,0,0,1,0,0,0,1,0,0,0,0,0,-0.8358611462374902,0.7070272347224722,-0.21306189825001146,-0.9096546446913374,-0.9493523180647361,-0.8576293793982294
1,6108,1,0,0,0,0,0,0,1,0,0,0,0,1.4015243752025341,2.8096808238109534,0.6550053103611821,1.115785311621514,1.0491558988410896,1.5029045912820467
3,1709,0,0,0,1,0,0,1,0,0,0,0,0,-0.6058495505754316,0.8426823049862467,0.6550053103611821,-0.580964827219515,-0.600267913365029,-0.4999727171739451
2,5027,0,0,0,1,0,0,1,0,0,0,0,0,0.4187475573737384,0.6391996995905898,1.5230725189723757,0.5650077796417035,0.5080750715565427,0.6302223354547933
3,7140,0,0,1,0,0,0,0,0,1,0,0,0,0.690579443156171,0.23223448879927092,-1.9491963154723986,0.8492800542119284,0.8746136964912357,0.9020413987452492
4,14527,0,0,0,0,1,0,0,0,0,0,0,1,2.593402643633201,0.5713721644587024,0.22097170605558533,2.066320729715703,2.0702277825877333,2.1752991162637008
2,709,0,0,1,0,0,1,0,0,0,0,0,0,-1.0449625968393617,0.16440695366738364,-0.6470955025556082,-1.2383444621631599,-1.2548011721769807,-1.2295923081114848
3,6666,0,1,0,0,0,0,1,0,0,0,0,0,0.43965770243392555,1.1818199806456782,0.22097170605558533,0.5383572539007446,0.5429835120265135,0.7017536678996505
5,1008,0,0,1,0,0,0,0,1,0,0,0,0,-1.0031423067189873,0.09657941853549638,-0.21306189825001146,-1.1939269192615625,-1.202438511472024,-1.186673508644571
